LGDNG_CD,CTPV_NM,CTGG_NM,ADSTRD_NM,ADSTRD_EN_NM,LGDNG_NM,LGDNG_EN_NM,ADSTRD_CD
4579043025,전라북도,고창군,부안면,Buan-myeon,수동리,Buan-myeon,4579043000
4579043026,전라북도,고창군,부안면,Buan-myeon,수앙리,Buan-myeon,4579043000
4579043027,전라북도,고창군,부안면,Buan-myeon,상암리,Buan-myeon,4579043000
4579043028,전라북도,고창군,부안면,Buan-myeon,봉암리,Buan-myeon,4579043000
4579043029,전라북도,고창군,부안면,Buan-myeon,송현리,Buan-myeon,4579043000
4579043030,전라북도,고창군,부안면,Buan-myeon,선운리,Buan-myeon,4579043000
4579043031,전라북도,고창군,부안면,Buan-myeon,용산리,Buan-myeon,4579043000
4579043032,전라북도,고창군,부안면,Buan-myeon,상등리,Buan-myeon,4579043000
4579043033,전라북도,고창군,부안면,Buan-myeon,사창리,Buan-myeon,4579043000
4579043034,전라북도,고창군,부안면,Buan-myeon,운양리,Buan-myeon,4579043000
4580000000,전라북도,부안군,부안군,Buan-gun,부안군,,4580000000
4580025000,전라북도,부안군,부안읍,Buan-eup,부안읍,,4580025000
4580025021,전라북도,부안군,부안읍,Buan-eup,동중리,Buan-eup,4580025000
4580025022,전라북도,부안군,부안읍,Buan-eup,서외리,Buan-eup,4580025000
4580025023,전라북도,부안군,부안읍,Buan-eup,선은리,Buan-eup,4580025000
4580025024,전라북도,부안군,부안읍,Buan-eup,봉덕리,Buan-eup,4580025000
4580025025,전라북도,부안군,부안읍,Buan-eup,신운리,Buan-eup,4580025000
4580025026,전라북도,부안군,부안읍,Buan-eup,모산리,Buan-eup,4580025000
4580025027,전라북도,부안군,부안읍,Buan-eup,행중리,Buan-eup,4580025000
4580025028,전라북도,부안군,부안읍,Buan-eup,연곡리,Buan-eup,4580025000
4580025029,전라북도,부안군,부안읍,Buan-eup,옹중리,Buan-eup,4580025000
4580025030,전라북도,부안군,부안읍,Buan-eup,내요리,Buan-eup,4580025000
4580025031,전라북도,부안군,부안읍,Buan-eup,외하리,Buan-eup,4580025000
4580025032,전라북도,부안군,부안읍,Buan-eup,신흥리,Buan-eup,4580025000
4580031000,전라북도,부안군,주산면,Jusan-myeon,주산면,,4580031000
4580031021,전라북도,부안군,주산면,Jusan-myeon,소주리,Jusan-myeon,4580031000
4580031022,전라북도,부안군,주산면,Jusan-myeon,덕림리,Jusan-myeon,4580031000
4580031023,전라북도,부안군,주산면,Jusan-myeon,동정리,Jusan-myeon,4580031000
4580031024,전라북도,부안군,주산면,Jusan-myeon,소산리,Jusan-myeon,4580031000
4580031025,전라북도,부안군,주산면,Jusan-myeon,갈촌리,Jusan-myeon,4580031000
4580031026,전라북도,부안군,주산면,Jusan-myeon,사산리,Jusan-myeon,4580031000
4580031027,전라북도,부안군,주산면,Jusan-myeon,돈계리,Jusan-myeon,4580031000
4580031028,전라북도,부안군,주산면,Jusan-myeon,백석리,Jusan-myeon,4580031000
4580032000,전라북도,부안군,동진면,Dongjin-myeon,동진면,,4580032000
4580032021,전라북도,부안군,동진면,Dongjin-myeon,봉황리,Dongjin-myeon,4580032000
4580032022,전라북도,부안군,동진면,Dongjin-myeon,내기리,Dongjin-myeon,4580032000
4580032023,전라북도,부안군,동진면,Dongjin-myeon,하장리,Dongjin-myeon,4580032000
4580032024,전라북도,부안군,동진면,Dongjin-myeon,장등리,Dongjin-myeon,4580032000
4580032025,전라북도,부안군,동진면,Dongjin-myeon,동전리,Dongjin-myeon,4580032000
4580032026,전라북도,부안군,동진면,Dongjin-myeon,안성리,Dongjin-myeon,4580032000
4580032027,전라북도,부안군,동진면,Dongjin-myeon,본덕리,Dongjin-myeon,4580032000
4580032028,전라북도,부안군,동진면,Dongjin-myeon,증산리,Dongjin-myeon,4580032000
4580032029,전라북도,부안군,동진면,Dongjin-myeon,당상리,Dongjin-myeon,4580032000
4580033000,전라북도,부안군,행안면,Haengan-myeon,행안면,,4580033000
4580033021,전라북도,부안군,행안면,Haengan-myeon,역리,Haengan-myeon,4580033000
4580033022,전라북도,부안군,행안면,Haengan-myeon,삼간리,Haengan-myeon,4580033000
4580033023,전라북도,부안군,행안면,Haengan-myeon,진동리,Haengan-myeon,4580033000
4580033024,전라북도,부안군,행안면,Haengan-myeon,대초리,Haengan-myeon,4580033000
4580033025,전라북도,부안군,행안면,Haengan-myeon,신기리,Haengan-myeon,4580033000
4580034000,전라북도,부안군,계화면,Gyehwa-myeon,계화면,,4580034000
4580034021,전라북도,부안군,계화면,Gyehwa-myeon,계화리,Gyehwa-myeon,4580034000
4580034022,전라북도,부안군,계화면,Gyehwa-myeon,창북리,Gyehwa-myeon,4580034000
4580034023,전라북도,부안군,계화면,Gyehwa-myeon,양산리,Gyehwa-myeon,4580034000
4580034024,전라북도,부안군,계화면,Gyehwa-myeon,궁안리,Gyehwa-myeon,4580034000
4580034025,전라북도,부안군,계화면,Gyehwa-myeon,의복리,Gyehwa-myeon,4580034000
4580035000,전라북도,부안군,보안면,Boan-myeon,보안면,,4580035000
4580035021,전라북도,부안군,보안면,Boan-myeon,영전리,Boan-myeon,4580035000
4580035022,전라북도,부안군,보안면,Boan-myeon,상입석리,Boan-myeon,4580035000
4580035023,전라북도,부안군,보안면,Boan-myeon,남포리,Boan-myeon,4580035000
4580035024,전라북도,부안군,보안면,Boan-myeon,우동리,Boan-myeon,4580035000
4580035025,전라북도,부안군,보안면,Boan-myeon,신복리,Boan-myeon,4580035000
4580035026,전라북도,부안군,보안면,Boan-myeon,유천리,Boan-myeon,4580035000
4580035027,전라북도,부안군,보안면,Boan-myeon,하입석리,Boan-myeon,4580035000
4580035028,전라북도,부안군,보안면,Boan-myeon,상림리,Boan-myeon,4580035000
4580035029,전라북도,부안군,보안면,Boan-myeon,월천리,Boan-myeon,4580035000
4580035030,전라북도,부안군,보안면,Boan-myeon,부곡리,Boan-myeon,4580035000
4580036000,전라북도,부안군,변산면,Byeonsan-myeon,변산면,,4580036000
4580036021,전라북도,부안군,변산면,Byeonsan-myeon,도청리,Byeonsan-myeon,4580036000
4580036022,전라북도,부안군,변산면,Byeonsan-myeon,격포리,Byeonsan-myeon,4580036000
4580036023,전라북도,부안군,변산면,Byeonsan-myeon,마포리,Byeonsan-myeon,4580036000
4580036024,전라북도,부안군,변산면,Byeonsan-myeon,운산리,Byeonsan-myeon,4580036000
4580036025,전라북도,부안군,변산면,Byeonsan-myeon,지서리,Byeonsan-myeon,4580036000
4580036026,전라북도,부안군,변산면,Byeonsan-myeon,대항리,Byeonsan-myeon,4580036000
4580036027,전라북도,부안군,변산면,Byeonsan-myeon,중계리,Byeonsan-myeon,4580036000
4580037000,전라북도,부안군,진서면,Jinseo-myeon,진서면,,4580037000
4580037021,전라북도,부안군,진서면,Jinseo-myeon,진서리,Jinseo-myeon,4580037000
4580037022,전라북도,부안군,진서면,Jinseo-myeon,석포리,Jinseo-myeon,4580037000
4580037023,전라북도,부안군,진서면,Jinseo-myeon,운호리,Jinseo-myeon,4580037000
4580037024,전라북도,부안군,진서면,Jinseo-myeon,곰소리,Jinseo-myeon,4580037000
4580038000,전라북도,부안군,백산면,Baeksan-myeon,백산면,,4580038000
4580038021,전라북도,부안군,백산면,Baeksan-myeon,금판리,Baeksan-myeon,4580038000
4580038022,전라북도,부안군,백산면,Baeksan-myeon,용계리,Baeksan-myeon,4580038000
4580038023,전라북도,부안군,백산면,Baeksan-myeon,원천리,Baeksan-myeon,4580038000
4580038024,전라북도,부안군,백산면,Baeksan-myeon,대수리,Baeksan-myeon,4580038000
4580038025,전라북도,부안군,백산면,Baeksan-myeon,하청리,Baeksan-myeon,4580038000
4580038026,전라북도,부안군,백산면,Baeksan-myeon,거룡리,Baeksan-myeon,4580038000
4580038027,전라북도,부안군,백산면,Baeksan-myeon,대죽리,Baeksan-myeon,4580038000
4580038028,전라북도,부안군,백산면,Baeksan-myeon,평교리,Baeksan-myeon,4580038000
4580038029,전라북도,부안군,백산면,Baeksan-myeon,오곡리,Baeksan-myeon,4580038000
4580038030,전라북도,부안군,백산면,Baeksan-myeon,덕신리,Baeksan-myeon,4580038000
4580038031,전라북도,부안군,백산면,Baeksan-myeon,신평리,Baeksan-myeon,4580038000
4580038032,전라북도,부안군,백산면,Baeksan-myeon,죽림리,Baeksan-myeon,4580038000
4580039000,전라북도,부안군,상서면,Sangseo-myeon,상서면,,4580039000
4580039021,전라북도,부안군,상서면,Sangseo-myeon,감교리,Sangseo-myeon,4580039000
4580039022,전라북도,부안군,상서면,Sangseo-myeon,가오리,Sangseo-myeon,4580039000
4580039023,전라북도,부안군,상서면,Sangseo-myeon,고잔리,Sangseo-myeon,4580039000
4580039024,전라북도,부안군,상서면,Sangseo-myeon,용서리,Sangseo-myeon,4580039000
4580039025,전라북도,부안군,상서면,Sangseo-myeon,장동리,Sangseo-myeon,4580039000
4580039026,전라북도,부안군,상서면,Sangseo-myeon,통정리,Sangseo-myeon,4580039000
4580039027,전라북도,부안군,상서면,Sangseo-myeon,청림리,Sangseo-myeon,4580039000
4580040000,전라북도,부안군,하서면,Haseo-myeon,하서면,,4580040000
4580040021,전라북도,부안군,하서면,Haseo-myeon,청호리,Haseo-myeon,4580040000
4580040022,전라북도,부안군,하서면,Haseo-myeon,언독리,Haseo-myeon,4580040000
4580040023,전라북도,부안군,하서면,Haseo-myeon,석상리,Haseo-myeon,4580040000
4580040024,전라북도,부안군,하서면,Haseo-myeon,백련리,Haseo-myeon,4580040000
4580040025,전라북도,부안군,하서면,Haseo-myeon,장신리,Haseo-myeon,4580040000
4580041000,전라북도,부안군,줄포면,Julpo-myeon,줄포면,,4580041000
4580041021,전라북도,부안군,줄포면,Julpo-myeon,줄포리,Julpo-myeon,4580041000
4580041022,전라북도,부안군,줄포면,Julpo-myeon,장동리,Julpo-myeon,4580041000
4580041023,전라북도,부안군,줄포면,Julpo-myeon,우포리,Julpo-myeon,4580041000
4580041024,전라북도,부안군,줄포면,Julpo-myeon,신리,Julpo-myeon,4580041000
4580041025,전라북도,부안군,줄포면,Julpo-myeon,난산리,Julpo-myeon,4580041000
4580041026,전라북도,부안군,줄포면,Julpo-myeon,파산리,Julpo-myeon,4580041000
4580041027,전라북도,부안군,줄포면,Julpo-myeon,대동리,Julpo-myeon,4580041000
4580042000,전라북도,부안군,위도면,Wido-myeon,위도면,,4580042000
4580042021,전라북도,부안군,위도면,Wido-myeon,진리,Wido-myeon,4580042000
4580042022,전라북도,부안군,위도면,Wido-myeon,정금리,Wido-myeon,4580042000
4580042023,전라북도,부안군,위도면,Wido-myeon,치도리,Wido-myeon,4580042000
4580042024,전라북도,부안군,위도면,Wido-myeon,대리,Wido-myeon,4580042000
4580042025,전라북도,부안군,위도면,Wido-myeon,거륜리,Wido-myeon,4580042000
4580042026,전라북도,부안군,위도면,Wido-myeon,식도리,Wido-myeon,4580042000
4580042027,전라북도,부안군,위도면,Wido-myeon,상왕등리,Wido-myeon,4580042000
4580042028,전라북도,부안군,위도면,Wido-myeon,하왕등리,Wido-myeon,4580042000
4600000000,전라남도,전라남도,전라남도,Jeollanam-do,전라남도,,4600000000
4611000000,전라남도,목포시,목포시,Mokpo-si,목포시,,4611000000
4611010100,전라남도,목포시,용당1동,Yongdang 1(il)-dong,용당동,Yongdang-dong,4611051000
4611010200,전라남도,목포시,용당1동,Yongdang 1(il)-dong,산정동,Sanjeong-dong,4611051000
4611010100,전라남도,목포시,용당2동,Yongdang 2(i)-dong,용당동,Yongdang-dong,4611052000
4611010100,전라남도,목포시,연동,Yeon-dong,용당동,Yongdang-dong,4611053500
4611010200,전라남도,목포시,연동,Yeon-dong,산정동,Sanjeong-dong,4611053500
4611010800,전라남도,목포시,연동,Yeon-dong,호남동,Honam-dong,4611053500
4611010100,전라남도,목포시,산정동,Sanjeong-dong,용당동,Yongdang-dong,4611054500
4611010200,전라남도,목포시,산정동,Sanjeong-dong,산정동,Sanjeong-dong,4611054500
